transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income,week_number,month,year,is_impulsive,day_name
TRX003179,USR0274,2025-06-04,Bills,297654.0,804568.95,5363793,23,6,2025,0,Wednesday
TRX089073,USR0568,2025-01-28,Transport,89393.0,388513.95,2590093,5,1,2025,0,Tuesday
TRX051614,USR0798,2025-02-24,Food & Beverage,108448.0,1198419.6,7989464,9,2,2025,0,Monday
TRX127921,USR0838,2025-09-29,Transport,153782.0,914655.9,6097706,40,9,2025,0,Monday
TRX000449,USR0831,2025-06-01,Subscriptions,42913.0,781536.15,5210241,22,6,2025,0,Sunday
TRX085839,USR0897,2025-03-11,Transport,348293.0,714192.9,4761286,11,3,2025,0,Tuesday
TRX066162,USR0933,2025-06-20,Transport,23034.0,660434.5499999999,4402897,25,6,2025,0,Friday
TRX102775,USR0718,2025-04-08,Entertainment,586567.0,878361.75,5855745,15,4,2025,1,Tuesday
TRX098894,USR0724,2025-03-13,Entertainment,317599.0,496491.3,3309942,11,3,2025,1,Thursday
TRX076588,USR0028,2025-11-25,Shopping,307815.0,1004009.7,6693398,48,11,2025,1,Tuesday
TRX035940,USR0746,2025-08-26,Transport,77235.0,689005.95,4593373,35,8,2025,0,Tuesday
TRX044101,USR0503,2025-07-11,Entertainment,663963.0,544079.85,3627199,28,7,2025,1,Friday
TRX120769,USR0142,2025-09-23,Bills,329467.0,997541.4,6650276,39,9,2025,0,Tuesday
TRX131860,USR0097,2025-02-27,Food & Beverage,71105.0,1005187.95,6701253,9,2,2025,0,Thursday
TRX039133,USR0048,2025-02-28,Bills,338419.0,573522.45,3823483,9,2,2025,0,Friday
TRX091945,USR0032,2025-04-19,Entertainment,480974.0,985747.05,6571647,16,4,2025,1,Saturday
TRX034800,USR0784,2025-02-15,Food & Beverage,38793.0,1125749.7,7504998,7,2,2025,0,Saturday
TRX106906,USR0779,2025-06-08,Subscriptions,180710.0,1141054.65,7607031,23,6,2025,0,Sunday
TRX144262,USR0279,2025-07-24,Food & Beverage,43612.0,431833.8,2878892,30,7,2025,0,Thursday
TRX145469,USR0913,2025-11-14,Subscriptions,333202.0,536674.95,3577833,46,11,2025,0,Friday
TRX066110,USR0001,2025-03-05,Hobby,549357.0,952303.95,6348693,10,3,2025,1,Wednesday
TRX028950,USR0496,2025-08-10,Food & Beverage,119667.0,966546.75,6443645,32,8,2025,0,Sunday
TRX098544,USR0880,2025-03-14,Food & Beverage,44691.0,866890.35,5779269,11,3,2025,0,Friday
TRX078924,USR0899,2025-08-08,Bills,76990.0,543599.1,3623994,32,8,2025,0,Friday
TRX046815,USR0106,2025-09-07,Shopping,252744.0,577955.7,3853038,36,9,2025,1,Sunday
TRX142688,USR0195,2025-02-26,Food & Beverage,37148.0,490525.95,3270173,9,2,2025,0,Wednesday
TRX124797,USR0064,2025-11-18,Bills,242982.0,456935.55,3046237,47,11,2025,0,Tuesday
TRX069716,USR0192,2025-10-13,Hobby,107629.0,722857.35,4819049,42,10,2025,1,Monday
TRX149733,USR0053,2025-09-22,Food & Beverage,49417.0,854451.0,5696340,39,9,2025,0,Monday
TRX087259,USR0369,2025-02-14,Bills,119663.0,889196.25,5927975,7,2,2025,0,Friday
TRX106463,USR0067,2025-04-05,Food & Beverage,143660.0,981071.85,6540479,14,4,2025,0,Saturday
TRX018316,USR0639,2025-02-19,Shopping,59702.0,877691.7,5851278,8,2,2025,1,Wednesday
TRX038852,USR0377,2025-11-19,Subscriptions,338588.0,754505.1,5030034,47,11,2025,0,Wednesday
TRX030701,USR0980,2025-01-21,Bills,86875.0,1103563.2,7357088,4,1,2025,0,Tuesday
TRX067816,USR0541,2025-07-20,Bills,252490.0,678987.0,4526580,29,7,2025,0,Sunday
TRX024643,USR0311,2025-01-17,Hobby,331575.0,831776.85,5545179,3,1,2025,1,Friday
TRX024196,USR0218,2025-02-20,Subscriptions,304786.0,504378.3,3362522,8,2,2025,0,Thursday
TRX120053,USR0745,2025-11-24,Bills,104851.0,795554.4,5303696,48,11,2025,0,Monday
TRX097711,USR0647,2025-10-01,Transport,276531.0,542188.95,3614593,40,10,2025,0,Wednesday
TRX012928,USR0556,2025-01-09,Shopping,127926.0,1084978.2,7233188,2,1,2025,1,Thursday
TRX141565,USR0019,2025-10-14,Entertainment,174339.0,461291.7,3075278,42,10,2025,1,Tuesday
TRX131418,USR0571,2025-05-06,Food & Beverage,147131.0,675551.85,4503679,19,5,2025,0,Tuesday
TRX108756,USR0942,2025-01-23,Entertainment,199161.0,890243.25,5934955,4,1,2025,1,Thursday
TRX018196,USR0977,2025-08-22,Transport,189726.0,586605.9,3910706,34,8,2025,0,Friday
TRX133270,USR0538,2025-02-17,Food & Beverage,48327.0,1011204.15,6741361,8,2,2025,0,Monday
TRX040563,USR0219,2025-06-27,Food & Beverage,95987.0,495553.8,3303692,26,6,2025,0,Friday
TRX022700,USR0080,2025-01-30,Food & Beverage,139891.0,1133204.85,7554699,5,1,2025,0,Thursday
TRX002658,USR0391,2025-05-18,Food & Beverage,138213.0,393882.75,2625885,20,5,2025,0,Sunday
TRX062689,USR0962,2025-12-30,Entertainment,401588.0,582997.7999999999,3886652,1,12,2025,1,Tuesday
TRX053772,USR0567,2025-01-27,Food & Beverage,58688.0,1014291.9,6761946,5,1,2025,0,Monday
TRX033098,USR0862,2025-03-19,Transport,217189.0,896938.65,5979591,12,3,2025,0,Wednesday
TRX015355,USR0183,2025-01-06,Bills,123226.0,1132170.45,7547803,2,1,2025,0,Monday
TRX025936,USR0497,2025-11-08,Transport,189502.0,1049251.95,6995013,45,11,2025,0,Saturday
TRX109616,USR0826,2025-08-01,Transport,317433.0,725965.0499999999,4839767,31,8,2025,0,Friday
TRX104172,USR0067,2025-10-18,Food & Beverage,137907.0,981071.85,6540479,42,10,2025,0,Saturday
TRX126566,USR0907,2025-06-08,Food & Beverage,91535.0,969560.25,6463735,23,6,2025,0,Sunday
TRX111952,USR0757,2025-01-19,Shopping,82609.0,1083096.3,7220642,3,1,2025,1,Sunday
TRX014155,USR0191,2025-05-22,Food & Beverage,38792.0,789416.85,5262779,21,5,2025,0,Thursday
TRX133751,USR0250,2025-08-04,Shopping,591255.0,529517.5499999999,3530117,32,8,2025,1,Monday
TRX119708,USR0633,2025-04-28,Food & Beverage,81489.5,481299.3,3208662,18,4,2025,0,Monday
TRX061530,USR0319,2025-01-29,Transport,111839.0,643038.15,4286921,5,1,2025,0,Wednesday
TRX008802,USR0025,2025-02-20,Entertainment,660981.0,894666.2999999999,5964442,8,2,2025,1,Thursday
TRX076776,USR0850,2025-07-22,Entertainment,585092.0,1000015.35,6666769,30,7,2025,1,Tuesday
TRX027319,USR0624,2025-11-18,Subscriptions,164315.0,1153563.75,7690425,47,11,2025,0,Tuesday
TRX113103,USR0715,2025-12-10,Shopping,658978.0,740130.9,4934206,50,12,2025,1,Wednesday
TRX027257,USR0560,2025-08-04,Food & Beverage,80917.0,748435.35,4989569,32,8,2025,0,Monday
TRX000602,USR0721,2025-02-11,Shopping,394840.0,998795.1,6658634,7,2,2025,1,Tuesday
TRX083517,USR0311,2025-04-23,Transport,305730.0,831776.85,5545179,17,4,2025,0,Wednesday
TRX057641,USR0566,2025-02-27,Hobby,612712.0,1085648.25,7237655,9,2,2025,1,Thursday
TRX051360,USR0171,2025-09-24,Food & Beverage,54914.0,512633.85,3417559,39,9,2025,0,Wednesday
TRX096962,USR0436,2025-12-07,Transport,31189.0,507656.55,3384377,49,12,2025,0,Sunday
TRX077882,USR0049,2025-02-13,Food & Beverage,53373.0,633348.0,4222320,7,2,2025,0,Thursday
TRX126405,USR0578,2025-11-16,Transport,309796.0,507906.0,3386040,46,11,2025,0,Sunday
TRX135631,USR0344,2025-05-08,Shopping,282681.0,761678.25,5077855,19,5,2025,1,Thursday
TRX073440,USR0104,2025-08-02,Shopping,289653.0,579619.95,3864133,31,8,2025,1,Saturday
TRX126745,USR0261,2025-01-01,Subscriptions,286648.0,724921.65,4832811,1,1,2025,0,Wednesday
TRX072414,USR0367,2025-03-24,Bills,286397.0,590963.7,3939758,13,3,2025,0,Monday
TRX047490,USR0907,2025-09-21,Bills,173142.0,969560.25,6463735,38,9,2025,0,Sunday
TRX080735,USR0017,2025-01-30,Transport,257691.0,1090199.85,7267999,5,1,2025,0,Thursday
TRX023306,USR0721,2025-04-27,Shopping,154755.0,998795.1,6658634,17,4,2025,1,Sunday
TRX023076,USR0137,2025-12-08,Food & Beverage,110359.0,667555.0499999999,4450367,50,12,2025,0,Monday
TRX016079,USR0977,2025-07-10,Entertainment,204582.0,586605.9,3910706,28,7,2025,1,Thursday
TRX103734,USR0217,2025-07-07,Food & Beverage,127395.0,779571.45,5197143,28,7,2025,0,Monday
TRX028467,USR0862,2025-04-05,Food & Beverage,37360.0,896938.65,5979591,14,4,2025,0,Saturday
TRX012887,USR0778,2025-01-26,Food & Beverage,92837.0,511616.25,3410775,4,1,2025,0,Sunday
TRX137956,USR0377,2025-09-12,Shopping,160334.0,754505.1,5030034,37,9,2025,1,Friday
TRX141489,USR0095,2025-08-26,Shopping,409879.0,424103.85,2827359,35,8,2025,1,Tuesday
TRX138605,USR0621,2025-11-27,Food & Beverage,32104.0,875688.0,5837920,48,11,2025,0,Thursday
TRX022004,USR0330,2025-07-04,Food & Beverage,99661.0,927189.3,6181262,27,7,2025,0,Friday
TRX033663,USR0545,2025-05-18,Bills,75865.0,904010.55,6026737,20,5,2025,0,Sunday
TRX074355,USR0354,2025-11-11,Food & Beverage,130415.0,1166255.1,7775034,46,11,2025,0,Tuesday
TRX132368,USR0791,2025-03-07,Transport,201327.0,577884.6,3852564,10,3,2025,0,Friday
TRX098135,USR0204,2025-08-07,Bills,177532.0,513581.25,3423875,32,8,2025,0,Thursday
TRX143326,USR0672,2025-04-24,Entertainment,443101.0,869593.65,5797291,17,4,2025,1,Thursday
TRX034413,USR0049,2025-12-18,Transport,251413.0,633348.0,4222320,51,12,2025,0,Thursday
TRX072126,USR0221,2025-06-28,Subscriptions,136420.0,572179.7999999999,3814532,26,6,2025,0,Saturday
TRX000412,USR0752,2025-04-18,Bills,298031.0,822937.35,5486249,16,4,2025,0,Friday
TRX131575,USR0491,2025-05-18,Food & Beverage,15060.0,570837.75,3805585,20,5,2025,0,Sunday
TRX107200,USR0804,2025-04-23,Shopping,540888.0,1149413.4,7662756,17,4,2025,1,Wednesday
TRX034081,USR0443,2025-09-03,Subscriptions,140778.0,926712.9,6178086,36,9,2025,0,Wednesday
TRX122944,USR0825,2025-01-25,Entertainment,91698.0,702106.7999999999,4680712,4,1,2025,1,Saturday
TRX101007,USR0329,2025-02-05,Bills,80947.0,1107552.0,7383680,6,2,2025,0,Wednesday
TRX033520,USR0230,2025-12-31,Food & Beverage,63913.0,1032227.1,6881514,1,12,2025,0,Wednesday
TRX020276,USR0582,2025-12-20,Transport,262395.0,711886.35,4745909,51,12,2025,0,Saturday
TRX025175,USR0758,2025-03-20,Food & Beverage,146206.0,706072.2,4707148,12,3,2025,0,Thursday
TRX129579,USR0914,2025-03-08,Entertainment,113568.0,761646.0,5077640,10,3,2025,1,Saturday
TRX097468,USR0994,2025-03-18,Transport,104782.0,1152108.6,7680724,12,3,2025,0,Tuesday
TRX049577,USR0763,2025-08-15,Food & Beverage,90362.0,832135.35,5547569,33,8,2025,0,Friday
TRX063876,USR0101,2025-09-26,Food & Beverage,148101.0,1121253.9,7475026,39,9,2025,0,Friday
TRX009315,USR0108,2025-10-29,Shopping,224313.0,1073653.95,7157693,44,10,2025,1,Wednesday
TRX079155,USR0348,2025-08-08,Transport,224233.0,541193.25,3607955,32,8,2025,0,Friday
TRX006301,USR0625,2025-06-10,Bills,99306.0,776839.7999999999,5178932,24,6,2025,0,Tuesday
TRX091390,USR0462,2025-10-03,Transport,59908.0,703713.2999999999,4691422,40,10,2025,0,Friday
TRX048971,USR0203,2025-03-15,Food & Beverage,106063.0,1008155.7,6721038,11,3,2025,0,Saturday
TRX107462,USR0054,2025-06-27,Transport,185661.0,1125646.5,7504310,26,6,2025,0,Friday
TRX094646,USR0136,2025-04-21,Transport,59839.0,1193663.85,7957759,17,4,2025,0,Monday
TRX043794,USR0311,2025-04-17,Food & Beverage,128769.0,831776.85,5545179,16,4,2025,0,Thursday
TRX008710,USR0550,2025-03-22,Subscriptions,226416.0,947466.9,6316446,12,3,2025,0,Saturday
TRX046127,USR0892,2025-07-23,Entertainment,706927.0,763900.5,5092670,30,7,2025,1,Wednesday
TRX082238,USR0355,2025-07-18,Shopping,325889.0,729244.7999999999,4861632,29,7,2025,1,Friday
TRX044514,USR0111,2025-09-06,Subscriptions,203033.0,1042169.1,6947794,36,9,2025,0,Saturday
TRX046832,USR0056,2025-02-04,Entertainment,574498.0,399490.95,2663273,6,2,2025,1,Tuesday
TRX058815,USR0953,2025-06-06,Food & Beverage,41561.0,755240.5499999999,5034937,23,6,2025,0,Friday
TRX022256,USR0926,2025-06-21,Food & Beverage,81489.5,464684.55,3097897,25,6,2025,0,Saturday
TRX028755,USR0623,2025-04-28,Food & Beverage,102789.0,692748.6,4618324,18,4,2025,0,Monday
TRX089316,USR0134,2025-03-29,Food & Beverage,86574.0,1140984.45,7606563,13,3,2025,0,Saturday
TRX062832,USR0051,2025-04-18,Transport,38625.0,724877.5499999999,4832517,16,4,2025,0,Friday
TRX028307,USR0057,2025-07-11,Entertainment,54139.0,953162.7,6354418,28,7,2025,1,Friday
TRX071885,USR0587,2025-04-06,Transport,87203.0,905182.5,6034550,14,4,2025,0,Sunday
TRX002292,USR0462,2025-12-20,Food & Beverage,92602.0,703713.2999999999,4691422,51,12,2025,0,Saturday
TRX029038,USR0712,2025-07-16,Transport,198829.0,987162.3,6581082,29,7,2025,0,Wednesday
TRX104782,USR0214,2025-04-10,Transport,51582.0,460910.25,3072735,15,4,2025,0,Thursday
TRX065497,USR0750,2025-08-02,Entertainment,452716.0,781030.65,5206871,31,8,2025,1,Saturday
TRX055762,USR0176,2025-09-30,Food & Beverage,109270.0,1183347.9,7888986,40,9,2025,0,Tuesday
TRX055086,USR0217,2025-01-06,Transport,298757.0,779571.45,5197143,2,1,2025,0,Monday
TRX114283,USR0010,2025-12-20,Transport,276951.0,615059.4,4100396,51,12,2025,0,Saturday
TRX092088,USR0544,2025-04-07,Bills,263633.0,598837.7999999999,3992252,15,4,2025,0,Monday
TRX080591,USR0441,2025-06-20,Food & Beverage,24243.0,1074154.35,7161029,25,6,2025,0,Friday
TRX109135,USR0035,2025-07-27,Subscriptions,201491.0,620273.4,4135156,30,7,2025,0,Sunday
TRX075757,USR0005,2025-04-23,Entertainment,456950.0,976636.8,6510912,17,4,2025,1,Wednesday
TRX028849,USR0677,2025-10-09,Entertainment,323932.0,1163133.6,7754224,41,10,2025,1,Thursday
TRX144847,USR0850,2025-03-03,Bills,283488.0,1000015.35,6666769,10,3,2025,0,Monday
TRX036947,USR0405,2025-10-10,Food & Beverage,56529.0,1004164.5,6694430,41,10,2025,0,Friday
TRX092441,USR0364,2025-08-19,Entertainment,704545.0,720017.85,4800119,34,8,2025,1,Tuesday
TRX135340,USR0639,2025-07-26,Food & Beverage,149898.0,877691.7,5851278,30,7,2025,0,Saturday
TRX079761,USR0058,2025-04-26,Entertainment,504692.0,1183111.2,7887408,17,4,2025,1,Saturday
TRX127287,USR0056,2025-04-24,Entertainment,421420.0,399490.95,2663273,17,4,2025,1,Thursday
TRX014352,USR0284,2025-05-22,Food & Beverage,76088.0,672794.4,4485296,21,5,2025,0,Thursday
TRX040744,USR0946,2025-06-15,Entertainment,428259.0,1148380.8,7655872,24,6,2025,1,Sunday
TRX071384,USR0807,2025-06-24,Entertainment,61229.0,1002098.4,6680656,26,6,2025,1,Tuesday
TRX036787,USR0164,2025-05-26,Entertainment,170466.0,717153.0,4781020,22,5,2025,1,Monday
TRX046053,USR0963,2025-07-13,Transport,153311.0,417833.25,2785555,28,7,2025,0,Sunday
TRX102786,USR0408,2025-12-26,Shopping,678256.0,1177923.75,7852825,52,12,2025,1,Friday
TRX061633,USR0162,2025-05-18,Transport,156679.0,987374.1,6582494,20,5,2025,0,Sunday
TRX129085,USR0308,2025-12-12,Shopping,377622.0,597543.6,3983624,50,12,2025,1,Friday
TRX017556,USR0120,2025-01-19,Subscriptions,61178.0,980194.2,6534628,3,1,2025,0,Sunday
TRX026655,USR0680,2025-01-26,Shopping,432055.0,705386.25,4702575,4,1,2025,1,Sunday
TRX053186,USR0635,2025-05-15,Food & Beverage,97340.0,526817.5499999999,3512117,20,5,2025,0,Thursday
TRX078090,USR0630,2025-10-12,Transport,176345.0,533943.2999999999,3559622,41,10,2025,0,Sunday
TRX042904,USR0508,2025-11-17,Entertainment,472863.0,717124.0499999999,4780827,47,11,2025,1,Monday
TRX079586,USR0209,2025-02-01,Shopping,561005.0,387189.6,2581264,5,2,2025,1,Saturday
TRX099769,USR0604,2025-08-05,Shopping,394840.0,937679.7,6251198,32,8,2025,1,Tuesday
TRX073698,USR0593,2025-08-17,Bills,133027.0,762385.35,5082569,33,8,2025,0,Sunday
TRX070998,USR0426,2025-03-02,Entertainment,439642.0,679418.1,4529454,9,3,2025,1,Sunday
TRX140653,USR0187,2025-03-01,Entertainment,495662.0,812738.7,5418258,9,3,2025,1,Saturday
TRX030902,USR0333,2025-06-04,Bills,92966.0,751312.35,5008749,23,6,2025,0,Wednesday
TRX095021,USR0289,2025-05-16,Hobby,680672.0,1167743.7,7784958,20,5,2025,1,Friday
TRX047985,USR0245,2025-02-11,Shopping,265505.0,803947.95,5359653,7,2,2025,1,Tuesday
TRX085430,USR0947,2025-07-13,Food & Beverage,102311.0,851598.9,5677326,28,7,2025,0,Sunday
TRX105063,USR0679,2025-12-25,Subscriptions,116956.0,935695.95,6237973,52,12,2025,0,Thursday
TRX017894,USR0526,2025-03-28,Shopping,164346.0,779241.9,5194946,13,3,2025,1,Friday
TRX126560,USR0734,2025-02-09,Entertainment,593431.0,1042312.2,6948748,6,2,2025,1,Sunday
TRX046971,USR0837,2025-10-15,Shopping,306746.0,424037.4,2826916,42,10,2025,1,Wednesday
TRX056791,USR0582,2025-04-23,Entertainment,703945.0,711886.35,4745909,17,4,2025,1,Wednesday
TRX055322,USR0153,2025-05-29,Bills,342381.0,1193365.5,7955770,22,5,2025,0,Thursday
TRX044238,USR0616,2025-07-24,Transport,61056.0,585042.45,3900283,30,7,2025,0,Thursday
TRX088713,USR0492,2025-09-24,Transport,313397.0,988814.55,6592097,39,9,2025,0,Wednesday
TRX102018,USR0032,2025-09-29,Transport,56185.0,985747.05,6571647,40,9,2025,0,Monday
TRX100282,USR0307,2025-11-28,Subscriptions,245407.0,1083989.85,7226599,48,11,2025,0,Friday
TRX099434,USR0441,2025-03-10,Shopping,370840.0,1074154.35,7161029,11,3,2025,1,Monday
TRX010795,USR0808,2025-08-28,Transport,338180.0,814527.6,5430184,35,8,2025,0,Thursday
TRX035031,USR0167,2025-12-30,Shopping,229780.0,718143.45,4787623,1,12,2025,1,Tuesday
TRX110213,USR0706,2025-11-04,Bills,313225.0,970233.3,6468222,45,11,2025,0,Tuesday
TRX147311,USR0646,2025-03-14,Bills,64509.0,616763.1,4111754,11,3,2025,0,Friday
TRX006423,USR0393,2025-01-20,Entertainment,489331.0,456248.4,3041656,4,1,2025,1,Monday
TRX009411,USR0319,2025-06-14,Shopping,700221.0,643038.15,4286921,24,6,2025,1,Saturday
TRX091189,USR0801,2025-06-04,Food & Beverage,46006.0,560280.2999999999,3735202,23,6,2025,0,Wednesday
TRX058224,USR0313,2025-05-15,Bills,29066.0,505975.8,3373172,20,5,2025,0,Thursday
TRX085996,USR0739,2025-01-20,Transport,200619.0,992343.75,6615625,4,1,2025,0,Monday
TRX057057,USR0747,2025-05-04,Shopping,189664.0,1190420.85,7936139,18,5,2025,1,Sunday
TRX085391,USR0016,2025-06-06,Entertainment,310951.0,776642.7,5177618,23,6,2025,1,Friday
TRX136080,USR0464,2025-04-01,Entertainment,640052.0,569295.2999999999,3795302,14,4,2025,1,Tuesday
TRX050795,USR0880,2025-10-22,Shopping,369608.0,866890.35,5779269,43,10,2025,1,Wednesday
TRX062272,USR0485,2025-07-18,Food & Beverage,131656.0,624970.65,4166471,29,7,2025,0,Friday
TRX133248,USR0662,2025-09-22,Entertainment,524689.0,800697.15,5337981,39,9,2025,1,Monday
TRX030526,USR0394,2025-02-18,Hobby,459743.0,475603.2,3170688,8,2,2025,1,Tuesday
TRX007771,USR0563,2025-07-07,Entertainment,444993.0,672577.65,4483851,28,7,2025,1,Monday
TRX079270,USR0844,2025-05-25,Transport,224794.0,633853.5,4225690,21,5,2025,0,Sunday
TRX011445,USR0001,2025-03-13,Food & Beverage,50754.0,952303.95,6348693,11,3,2025,0,Thursday
TRX016173,USR0313,2025-02-22,Hobby,170782.0,505975.8,3373172,8,2,2025,1,Saturday
TRX141995,USR0649,2025-02-18,Hobby,123809.0,1102678.2,7351188,8,2,2025,1,Tuesday
TRX121260,USR0482,2025-04-03,Food & Beverage,67004.0,1170383.4,7802556,14,4,2025,0,Thursday
TRX144089,USR0377,2025-10-03,Entertainment,460723.0,754505.1,5030034,40,10,2025,1,Friday
TRX050001,USR0967,2025-07-15,Subscriptions,304622.0,513089.55,3420597,29,7,2025,0,Tuesday
TRX088964,USR0032,2025-04-22,Food & Beverage,69966.0,985747.05,6571647,17,4,2025,0,Tuesday
TRX107068,USR0749,2025-07-21,Food & Beverage,19377.0,812493.45,5416623,30,7,2025,0,Monday
TRX003818,USR0800,2025-07-07,Food & Beverage,134431.0,528982.95,3526553,28,7,2025,0,Monday
TRX015464,USR0061,2025-02-09,Transport,338320.0,971589.9,6477266,6,2,2025,0,Sunday
TRX147335,USR0467,2025-11-14,Entertainment,236004.0,377972.4,2519816,46,11,2025,1,Friday
TRX064914,USR0866,2025-10-15,Food & Beverage,31918.0,1002045.45,6680303,42,10,2025,0,Wednesday
TRX069273,USR0545,2025-09-07,Transport,318234.0,904010.55,6026737,36,9,2025,0,Sunday
TRX023509,USR0733,2025-05-15,Bills,140250.0,1155904.65,7706031,20,5,2025,0,Thursday
TRX106776,USR0712,2025-02-27,Food & Beverage,125381.0,987162.3,6581082,9,2,2025,0,Thursday
TRX075385,USR0281,2025-09-27,Transport,219236.0,848136.0,5654240,39,9,2025,0,Saturday
TRX062185,USR0021,2025-10-22,Entertainment,323981.0,551707.35,3678049,43,10,2025,1,Wednesday
TRX015901,USR0111,2025-12-22,Entertainment,422551.0,1042169.1,6947794,52,12,2025,1,Monday
TRX022395,USR0833,2025-05-19,Entertainment,441300.0,546442.95,3642953,21,5,2025,1,Monday
TRX071272,USR0288,2025-07-13,Entertainment,348700.0,1155839.55,7705597,28,7,2025,1,Sunday
TRX026303,USR0860,2025-10-19,Entertainment,257427.0,376695.45,2511303,42,10,2025,1,Sunday
TRX144671,USR0844,2025-08-11,Shopping,452521.0,633853.5,4225690,33,8,2025,1,Monday
TRX136704,USR0387,2025-09-26,Entertainment,701326.0,386411.55,2576077,39,9,2025,1,Friday
TRX057298,USR0177,2025-02-13,Food & Beverage,86259.0,686701.0499999999,4578007,7,2,2025,0,Thursday
TRX009286,USR0629,2025-03-28,Entertainment,582597.0,909555.9,6063706,13,3,2025,1,Friday
TRX092340,USR0192,2025-10-29,Shopping,374780.0,722857.35,4819049,44,10,2025,1,Wednesday
TRX042437,USR0321,2025-08-14,Entertainment,288270.0,875401.0499999999,5836007,33,8,2025,1,Thursday
TRX068370,USR0838,2025-06-05,Hobby,567193.0,914655.9,6097706,23,6,2025,1,Thursday
TRX035488,USR0737,2025-10-09,Shopping,502655.0,995590.5,6637270,41,10,2025,1,Thursday
TRX074263,USR0061,2025-07-31,Entertainment,395248.0,971589.9,6477266,31,7,2025,1,Thursday
TRX104635,USR0638,2025-09-03,Shopping,202741.0,619798.95,4131993,36,9,2025,1,Wednesday
TRX108977,USR0012,2025-09-16,Hobby,253930.0,393360.3,2622402,38,9,2025,1,Tuesday
TRX040184,USR0679,2025-04-28,Entertainment,360183.0,935695.95,6237973,18,4,2025,1,Monday
TRX035557,USR0125,2025-06-24,Transport,156665.0,474242.1,3161614,26,6,2025,0,Tuesday
TRX137667,USR0856,2025-04-01,Shopping,503143.0,544898.7,3632658,14,4,2025,1,Tuesday
TRX125803,USR0334,2025-04-06,Transport,208078.0,512134.2,3414228,14,4,2025,0,Sunday
TRX016886,USR0071,2025-11-04,Entertainment,552769.0,553033.0499999999,3686887,45,11,2025,1,Tuesday
TRX094064,USR0684,2025-06-03,Hobby,689032.0,491315.25,3275435,23,6,2025,1,Tuesday
TRX042810,USR0995,2025-04-03,Entertainment,516345.0,741339.9,4942266,14,4,2025,1,Thursday
TRX099934,USR0731,2025-04-10,Entertainment,701578.0,949264.95,6328433,15,4,2025,1,Thursday
TRX049586,USR0216,2025-05-16,Subscriptions,88237.0,511923.9,3412826,20,5,2025,0,Friday
TRX133824,USR0605,2025-05-02,Shopping,696140.0,918226.35,6121509,18,5,2025,1,Friday
TRX103983,USR0571,2025-01-28,Shopping,662311.0,675551.85,4503679,5,1,2025,1,Tuesday
TRX140376,USR0365,2025-07-01,Food & Beverage,110931.0,659916.45,4399443,27,7,2025,0,Tuesday
TRX045660,USR0383,2025-04-12,Food & Beverage,75916.0,882975.15,5886501,15,4,2025,0,Saturday
TRX100304,USR0624,2025-06-08,Entertainment,334917.0,1153563.75,7690425,23,6,2025,1,Sunday
TRX092089,USR0334,2025-07-10,Subscriptions,180710.0,512134.2,3414228,28,7,2025,0,Thursday
TRX078464,USR0599,2025-10-11,Food & Beverage,103217.0,1038421.2,6922808,41,10,2025,0,Saturday
TRX083542,USR0688,2025-11-21,Shopping,584687.0,609707.7,4064718,47,11,2025,1,Friday
TRX045221,USR0579,2025-11-04,Food & Beverage,114732.0,423437.7,2822918,45,11,2025,0,Tuesday
TRX047394,USR0222,2025-09-02,Bills,293958.0,438186.0,2921240,36,9,2025,0,Tuesday
TRX001155,USR0662,2025-02-28,Bills,346230.0,800697.15,5337981,9,2,2025,0,Friday
TRX087071,USR0732,2025-03-31,Shopping,662572.0,785289.6,5235264,14,3,2025,1,Monday
TRX111426,USR0062,2025-10-04,Transport,334954.0,829763.4,5531756,40,10,2025,0,Saturday
TRX106696,USR0216,2025-09-06,Bills,140971.0,511923.9,3412826,36,9,2025,0,Saturday
TRX113626,USR0359,2025-06-05,Food & Beverage,142723.0,844681.35,5631209,23,6,2025,0,Thursday
TRX104085,USR0800,2025-03-15,Food & Beverage,28226.0,528982.95,3526553,11,3,2025,0,Saturday
TRX107886,USR0159,2025-01-05,Shopping,319380.0,558430.35,3722869,1,1,2025,1,Sunday
TRX069441,USR0976,2025-12-22,Entertainment,391530.0,1090123.95,7267493,52,12,2025,1,Monday
TRX021670,USR0395,2025-01-22,Food & Beverage,70668.0,717774.9,4785166,4,1,2025,0,Wednesday
TRX118195,USR0470,2025-02-06,Food & Beverage,119938.0,736822.35,4912149,6,2,2025,0,Thursday
TRX110258,USR0101,2025-07-07,Hobby,156378.0,1121253.9,7475026,28,7,2025,1,Monday
TRX055813,USR0931,2025-02-26,Entertainment,283997.0,903383.1,6022554,9,2,2025,1,Wednesday
TRX114145,USR0676,2025-11-04,Food & Beverage,149966.0,553785.2999999999,3691902,45,11,2025,0,Tuesday
TRX078058,USR0777,2025-03-24,Bills,223453.0,802525.65,5350171,13,3,2025,0,Monday
TRX019015,USR0069,2025-09-19,Shopping,250785.0,852287.25,5681915,38,9,2025,1,Friday
TRX005976,USR0492,2025-01-22,Food & Beverage,83913.0,988814.55,6592097,4,1,2025,0,Wednesday
TRX147475,USR0473,2025-10-20,Bills,106925.0,934925.85,6232839,43,10,2025,0,Monday
